id_kabkot,id_kecamatan,id_desa_kelurahan,nama_kelurahan
32.02,32.02.45,32.02.45.2002,BANGBAYANG
32.02,32.02.45,32.02.45.2008,SIRNAMEKAR
32.02,32.02.43,32.02.43.2001,CIDOLOG
32.02,32.02.43,32.02.43.2005,MEKARJAYA
32.02,32.02.43,32.02.43.2003,CIKARANG
32.02,32.02.43,32.02.43.2002,CIPAMINGKIS
32.02,32.02.43,32.02.43.2004,TEGALLEGA
32.02,32.02.41,32.02.41.2009,SINARBENTANG
32.02,32.02.41,32.02.41.2008,GUNUNGBENTANG
32.02,32.02.41,32.02.41.2004,PASANGGRAHAN
32.02,32.02.41,32.02.41.2002,CURUGLUHUR
32.02,32.02.41,32.02.41.2005,DATARNANGKA
32.02,32.02.41,32.02.41.2001,SAGARANTEN
32.02,32.02.41,32.02.41.2011,MARGALUYU
32.02,32.02.41,32.02.41.2010,CIBITUNG
32.02,32.02.41,32.02.41.2007,HEGARMANAH
32.02,32.02.41,32.02.41.2003,CIBAREGBEG
32.02,32.02.41,32.02.41.2006,PUNCAKMANGGIS
32.02,32.02.41,32.02.41.2012,MEKARSARI
32.02,32.02.44,32.02.44.2004,HEGARMULYA
32.02,32.02.44,32.02.44.2002,CIDADAP
32.02,32.02.44,32.02.44.2001,PADASENANG
32.02,32.02.44,32.02.44.2003,BANJARSARI
32.02,32.02.44,32.02.44.2005,TENJOLAUT
32.02,32.02.44,32.02.44.2006,MEKARTANI
32.02,32.02.42,32.02.42.2002,CIMENTENG
32.02,32.02.42,32.02.42.2001,CURUGKEMBAR
32.02,32.02.42,32.02.42.2003,TANJUNGSARI
32.02,32.02.42,32.02.42.2004,SINDANGRAJA
32.02,32.02.42,32.02.42.2005,MEKARTANJUNG
32.02,32.02.42,32.02.42.2007,BOJONG TUGU
32.02,32.02.42,32.02.42.2006,NAGRAKJAYA
32.02,32.02.37,32.02.37.2005,SUKAJAYA
32.02,32.02.37,32.02.37.2002,CIWALAT
32.02,32.02.37,32.02.37.2001,PABUARAN
32.02,32.02.37,32.02.37.2006,CIBADAK
32.02,32.02.37,32.02.37.2003,SIRNASARI
32.02,32.02.37,32.02.37.2004,BANTARSARI
32.02,32.02.37,32.02.37.2007,LEMBUR SAWAH
32.02,32.02.07,32.02.07.2005,LANGKAPJAYA
32.02,32.02.07,32.02.07.2002,CILANGKAP
32.02,32.02.07,32.02.07.2001,LENGKONG
32.02,32.02.07,32.02.07.2003,TEGALLEGA
32.02,32.02.07,32.02.07.2004,NEGLASARI
32.02,32.02.01,32.02.01.2008,CITARIK
32.02,32.02.01,32.02.01.1001,PALABUHANRATU
32.02,32.02.01,32.02.01.2003,CITEPUS
32.02,32.02.01,32.02.01.2005,CIBODAS
32.02,32.02.01,32.02.01.2004,BUNIWANGI
32.02,32.02.01,32.02.01.2007,CIKADU
32.02,32.02.01,32.02.01.2006,PASIRSUREN
32.02,32.02.01,32.02.01.2002,TONJONG
32.02,32.02.01,32.02.01.2010,JAYANTI
32.02,32.02.01,32.02.01.2009,CIMANGGU
32.02,32.02.02,32.02.02.2004,CIHAUR
32.02,32.02.02,32.02.02.2003,KERTAJAYA
32.02,32.02.02,32.02.02.2002,LOJI
32.02,32.02.02,32.02.02.2001,CIDADAP
32.02,32.02.02,32.02.02.2005,CIBUNTU
32.02,32.02.02,32.02.02.2006,MEKARASIH
32.02,32.02.02,32.02.02.2007,SANGRAWAYANG
32.02,32.02.09,32.02.09.2005,HEGARMANAH
32.02,32.02.09,32.02.09.2004,BANTARKALONG
32.02,32.02.09,32.02.09.2007,SIRNAJAYA
32.02,32.02.09,32.02.09.2002,BOJONGKERTA
32.02,32.02.09,32.02.09.2006,UBRUG
32.02,32.02.09,32.02.09.2003,GIRIJAYA
32.02,32.02.09,32.02.09.2001,WARUNGKIARA
32.02,32.02.09,32.02.09.2008,SUKAHARJA
32.02,32.02.09,32.02.09.2012,TARISI
32.02,32.02.09,32.02.09.2011,DAMARRAJA
32.02,32.02.09,32.02.09.2010,MEKARJAYA
32.02,32.02.09,32.02.09.2009,KERTAMUKTI
32.02,32.02.04,32.02.04.2005,BANTARGEBANG
32.02,32.02.04,32.02.04.2003,BOJONGGALING
32.02,32.02.04,32.02.04.2001,BANTARGADUNG
32.02,32.02.04,32.02.04.2002,MANGUNJAYA
32.02,32.02.04,32.02.04.2004,LIMUSNUNGGAL
32.02,32.02.04,32.02.04.2006,BUANAJAYA
32.02,32.02.04,32.02.04.2007,BOYONG SARI
32.02,32.02.08,32.02.08.2003,BANTARPANJANG
32.02,32.02.08,32.02.08.2011,BOJONGTIPAR
32.02,32.02.08,32.02.08.2009,CIJULANG
32.02,32.02.08,32.02.08.2005,NANGERANG
32.02,32.02.08,32.02.08.2004,BOJONGJENGKOL
32.02,32.02.08,32.02.08.2010,BANTARAGUNG
32.02,32.02.08,32.02.08.2001,JAMPANG TENGAH
32.02,32.02.08,32.02.08.2008,PANUMBANGAN
32.02,32.02.08,32.02.08.2007,SINDANGRESMI
32.02,32.02.08,32.02.08.2006,TANJUNGSARI
32.02,32.02.08,32.02.08.2002,PADABEUNGHAR
32.02,32.02.38,32.02.38.2002,NEGLASARI
32.02,32.02.38,32.02.38.2007,CICUKANG
32.02,32.02.38,32.02.38.2006,MARGALUYU
32.02,32.02.38,32.02.38.2001,PURABAYA
32.02,32.02.38,32.02.38.2003,PAGELARAN
32.02,32.02.38,32.02.38.2005,CITAMIANG
32.02,32.02.38,32.02.38.2004,CIMERANG
32.02,32.02.10,32.02.10.2006,SUKAMAJU
32.02,32.02.10,32.02.10.2007,CIBATU
32.02,32.02.10,32.02.10.2002,PARAKANLIMA
32.02,32.02.10,32.02.10.2008,KERTARAHARJA
32.02,32.02.10,32.02.10.2003,BOJONG
32.02,32.02.10,32.02.10.2005,BOJONGKEMBAR
32.02,32.02.10,32.02.10.2001,CIKEMBAR
32.02,32.02.10,32.02.10.2004,CIMANGGU
32.02,32.02.10,32.02.10.2009,SUKAMULYA
32.02,32.02.10,32.02.10.2010,BOJONGRAHARJA
32.02,32.02.39,32.02.39.2008,CISITU
32.02,32.02.39,32.02.39.2001,NYALINDUNG
32.02,32.02.39,32.02.39.2010,KERTAANGSANA
32.02,32.02.39,32.02.39.2006,MEKARSARI
32.02,32.02.39,32.02.39.2004,BOJONGKALONG
32.02,32.02.39,32.02.39.2009,BOJONGSARI
32.02,32.02.39,32.02.39.2003,SUKAMAJU
32.02,32.02.39,32.02.39.2007,WARUNGREJA
32.02,32.02.39,32.02.39.2002,NEGLASARI
32.02,32.02.39,32.02.39.2005,CIJANGKAR
32.02,32.02.40,32.02.40.2003,CIENGANG
32.02,32.02.40,32.02.40.2006,SUKAMANAH
32.02,32.02.40,32.02.40.2001,GEGERBITUNG
32.02,32.02.40,32.02.40.2002,CIJUREY
32.02,32.02.40,32.02.40.2004,KARANGJAYA
32.02,32.02.40,32.02.40.2007,BUNIWANGI
32.02,32.02.40,32.02.40.2005,CARINGIN
32.02,32.02.33,32.02.33.2008,SELAWANGI
32.02,32.02.33,32.02.33.2001,PASIRHALANG
32.02,32.02.33,32.02.33.2004,SUKARAJA
32.02,32.02.33,32.02.33.2007,SUKAMEKAR
32.02,32.02.33,32.02.33.2006,CISARUA
32.02,32.02.33,32.02.33.2005,LIMBANGAN
32.02,32.02.33,32.02.33.2003,LANGENSARI
32.02,32.02.33,32.02.33.2002,SELAWI
32.02,32.02.33,32.02.33.2009,MARGALUYU
32.02,32.02.34,32.02.34.2004,SASAGARAN
32.02,32.02.34,32.02.34.2005,JAMBENENGGANG
32.02,32.02.34,32.02.34.2002,CIKARET
32.02,32.02.34,32.02.34.2001,KEBONPEDES
32.02,32.02.34,32.02.34.2003,BOJONGSAWAH
32.02,32.02.35,32.02.35.2002,CIPURUT
32.02,32.02.35,32.02.35.2001,CIREUNGHAS
32.02,32.02.35,32.02.35.2003,BENCOY
32.02,32.02.35,32.02.35.2004,CIKURUTUG
32.02,32.02.35,32.02.35.2005,TEGALPANJANG
32.02,32.02.36,32.02.36.2005,SEMPLAK
32.02,32.02.36,32.02.36.2006,PRIANGANJAYA
32.02,32.02.36,32.02.36.2004,TITISAN
32.02,32.02.36,32.02.36.2003,CIMANGKOK
32.02,32.02.36,32.02.36.2001,SUKALARANG
32.02,32.02.36,32.02.36.2002,SUKAMAJU
32.02,32.02.32,32.02.32.2001,PARUNGSEAH
32.02,32.02.32,32.02.32.2004,WARNASARI
32.02,32.02.32,32.02.32.2005,SUKAJAYA
32.02,32.02.32,32.02.32.2002,SUNDAJAYA GIRANG
32.02,32.02.32,32.02.32.2003,KARAWANG
32.02,32.02.32,32.02.32.2006,PERBAWATI
32.02,32.02.30,32.02.30.2003,MUARADUA
32.02,32.02.30,32.02.30.2002,CITAMIANG
32.02,32.02.30,32.02.30.2009,CIKAHURIPAN
32.02,32.02.30,32.02.30.2005,SUKAMANIS
32.02,32.02.30,32.02.30.2001,KADUDAMPIT
32.02,32.02.30,32.02.30.2004,GEDEPANGRANGO
32.02,32.02.30,32.02.30.2008,SUKAMAJU
32.02,32.02.30,32.02.30.2007,CIPETIR
32.02,32.02.30,32.02.30.2006,UNDRUSBINANGUN
32.02,32.02.29,32.02.29.2010,PADAASIH
32.02,32.02.29,32.02.29.2004,CISAAT
32.02,32.02.29,32.02.29.2006,BABAKAN
32.02,32.02.29,32.02.29.2007,SUKAMANTRI
32.02,32.02.29,32.02.29.2003,SUKAMANAH
32.02,32.02.29,32.02.29.2005,NAGRAK
32.02,32.02.29,32.02.29.2008,CIBATU
32.02,32.02.29,32.02.29.2011,CIBOLANG KALER
32.02,32.02.29,32.02.29.2012,KUTASIRNA
32.02,32.02.29,32.02.29.2009,SELAJAMBE
32.02,32.02.29,32.02.29.2002,SUKASARI
32.02,32.02.29,32.02.29.2001,GUNUNGJAYA
32.02,32.02.29,32.02.29.2013,SUKARESMI
32.02,32.02.27,32.02.27.2004,SIRNARESMI
32.02,32.02.27,32.02.27.2005,KEBONMANGGU
32.02,32.02.27,32.02.27.2002,GUNUNGGURUH
32.02,32.02.27,32.02.27.2001,CIKUJANG
32.02,32.02.27,32.02.27.2003,CIBENTANG
32.02,32.02.27,32.02.27.2006,CIBOLANG
32.02,32.02.27,32.02.27.2007,MANGKALAYA
32.02,32.02.11,32.02.11.2005,NEGLASARI
32.02,32.02.11,32.02.11.2007,TENJOJAYA
32.02,32.02.11,32.02.11.2002,SEKARWANGI
32.02,32.02.11,32.02.11.2010,BATUNUNGGAL
32.02,32.02.11,32.02.11.2004,KARANGTENGAH
32.02,32.02.11,32.02.11.1001,CIBADAK
32.02,32.02.11,32.02.11.2006,WARNAJATI
32.02,32.02.11,32.02.11.2009,SUKASIRNA
32.02,32.02.11,32.02.11.2003,PAMURUYAN
32.02,32.02.11,32.02.11.2008,CIHEULANG TONGGOH
32.02,32.02.28,32.02.28.2006,HEGARMANAH
32.02,32.02.28,32.02.28.2001,CICANTAYAN
32.02,32.02.28,32.02.28.2005,CIMAHI
32.02,32.02.28,32.02.28.2004,CISANDE
32.02,32.02.28,32.02.28.2003,CIJALINGAN
32.02,32.02.28,32.02.28.2002,LEMBURSAWAH
32.02,32.02.28,32.02.28.2007,SUKADAMAI
32.02,32.02.28,32.02.28.2008,CIMANGGIS
32.02,32.02.31,32.02.31.2005,CIJENGKOL
32.02,32.02.31,32.02.31.2006,MEKARJAYA
32.02,32.02.31,32.02.31.2007,TALAGA
32.02,32.02.31,32.02.31.2003,CARINGIN KULON
32.02,32.02.31,32.02.31.2001,CARINGIN WETAN
32.02,32.02.31,32.02.31.2004,SEUSEUPAN
32.02,32.02.31,32.02.31.2002,SUKAMULYA
32.02,32.02.31,32.02.31.2008,CIKEMBANG
32.02,32.02.31,32.02.31.2009,PASIR DATAR ENDAH
32.02,32.02.12,32.02.12.2004,CISARUA
32.02,32.02.12,32.02.12.2009,BALEKAMBANG
32.02,32.02.12,32.02.12.2013,NAGRAK SELATAN
32.02,32.02.12,32.02.12.2003,NAGRAK UTARA
32.02,32.02.12,32.02.12.2001,KALAPAREA
32.02,32.02.12,32.02.12.2011,DARMAREJA
32.02,32.02.12,32.02.12.2014,GIRIJAYA
32.02,32.02.12,32.02.12.2010,BABAKAN PANJANG
32.02,32.02.12,32.02.12.2002,PAWENANG
32.02,32.02.12,32.02.12.2012,CIHANJAWAR
32.02,32.02.47,32.02.47.2004,MUNJUL
32.02,32.02.47,32.02.47.2001,CIAMBAR
32.02,32.02.47,32.02.47.2002,GINANJAR
32.02,32.02.47,32.02.47.2003,WANGUNJAYA
32.02,32.02.47,32.02.47.2006,CIBUNARJAYA
32.02,32.02.47,32.02.47.2005,AMBARJAYA
32.02,32.02.16,32.02.16.2011,MEKARSARI
32.02,32.02.16,32.02.16.2002,NYANGKOWEK
32.02,32.02.16,32.02.16.2007,PURWASARI
32.02,32.02.16,32.02.16.2008,CARINGIN
32.02,32.02.16,32.02.16.2012,BANGBAYANG
32.02,32.02.16,32.02.16.2006,CISAAT
32.02,32.02.16,32.02.16.2003,TENJOLAYA
32.02,32.02.16,32.02.16.2005,PASAWAHAN
32.02,32.02.16,32.02.16.1001,CICURUG
32.02,32.02.16,32.02.16.2013,NANGGERANG
32.02,32.02.16,32.02.16.2009,TENJOAYU
32.02,32.02.16,32.02.16.2004,BENDA
32.02,32.02.16,32.02.16.2010,KUTAJAYA
32.02,32.02.17,32.02.17.2003,PONDOKKASO TENGAH
32.02,32.02.17,32.02.17.2008,PASIR DOTON
32.02,32.02.17,32.02.17.2001,PONDOKKASO TONGGOH
32.02,32.02.17,32.02.17.2002,BABAKAN PARI
32.02,32.02.17,32.02.17.2005,TANGKIL
32.02,32.02.17,32.02.17.2006,JAYABAKTI
32.02,32.02.17,32.02.17.2004,CIDAHU
32.02,32.02.17,32.02.17.2007,GIRIJAYA
32.02,32.02.15,32.02.15.2004,SUKATANI
32.02,32.02.15,32.02.15.2003,SUKAKERSA
32.02,32.02.15,32.02.15.2002,BOJONG LONGOK
32.02,32.02.15,32.02.15.2005,BOJONG ASIH
32.02,32.02.15,32.02.15.2006,LEBAKSARI
32.02,32.02.15,32.02.15.2001,PARAKAN SALAK
32.02,32.02.13,32.02.13.2002,PALASARI HILIR
32.02,32.02.13,32.02.13.2005,SUNDAWENANG
32.02,32.02.13,32.02.13.2001,PARUNGKUDA
32.02,32.02.13,32.02.13.2007,LANGEN SARI
32.02,32.02.13,32.02.13.2006,BOJONGKOKOSAN
32.02,32.02.13,32.02.13.2003,KOMPA
32.02,32.02.13,32.02.13.2004,PONDOKKASO LANDEUH
32.02,32.02.13,32.02.13.2008,BABAKANJAYA
32.02,32.02.14,32.02.14.2003,BERKAH
32.02,32.02.14,32.02.14.2001,BOJONGGENTENG
32.02,32.02.14,32.02.14.2005,BOJONGGALING
32.02,32.02.14,32.02.14.2002,CIBODAS
32.02,32.02.14,32.02.14.2004,CIPANENGAH
32.02,32.02.18,32.02.18.2006,WALANGSARI
32.02,32.02.18,32.02.18.2002,PALASARI GIRANG
32.02,32.02.18,32.02.18.2001,KALAPANUNGGAL
32.02,32.02.18,32.02.18.2005,KADUNUNGGAL
32.02,32.02.18,32.02.18.2004,MAKASARI
32.02,32.02.18,32.02.18.2007,GUNUNGENDUT
32.02,32.02.18,32.02.18.2003,PULOSARI
32.02,32.02.06,32.02.06.2008,SAMPORA
32.02,32.02.06,32.02.06.2011,CIJAMBE
32.02,32.02.06,32.02.06.2002,CIKIRAY
32.02,32.02.06,32.02.06.2010,MEKARNANGKA
32.02,32.02.06,32.02.06.2001,CIKIDANG
32.02,32.02.06,32.02.06.2003,GUNUNGMALANG
32.02,32.02.06,32.02.06.2009,NANGKAKONENG
32.02,32.02.06,32.02.06.2004,PANGKALAN
32.02,32.02.06,32.02.06.2007,BUMISARI
32.02,32.02.06,32.02.06.2005,CICAREUH
32.02,32.02.06,32.02.06.2006,TAMANSARI
32.02,32.02.06,32.02.06.2012,CIKARAE THOYYIBAH
32.02,32.02.05,32.02.05.2002,PASIRBARU
32.02,32.02.05,32.02.05.2003,CIKAHURIPAN
32.02,32.02.05,32.02.05.2001,CISOLOK
32.02,32.02.05,32.02.05.2008,KARANGPAPAK
32.02,32.02.05,32.02.05.2009,SIRNARESMI
32.02,32.02.05,32.02.05.2010,CICADAS
32.02,32.02.05,32.02.05.2004,CIKELAT
32.02,32.02.05,32.02.05.2006,GUNUNGKARAMAT
32.02,32.02.05,32.02.05.2007,GUNUNGTANJUNG
32.02,32.02.05,32.02.05.2005,CARINGIN
32.02,32.02.05,32.02.05.2013,SUKARAME
32.02,32.02.05,32.02.05.2012,WANGUNSARI
32.02,32.02.05,32.02.05.2011,WANAJAYA
32.02,32.02.03,32.02.03.2002,CIMAJA
32.02,32.02.03,32.02.03.2001,CIKAKAK
32.02,32.02.03,32.02.03.2004,SUKAMAJU
32.02,32.02.03,32.02.03.2005,CILEUNGSING
32.02,32.02.03,32.02.03.2003,RIDOGALIH
32.02,32.02.03,32.02.03.2006,MARGALAKSANA
32.02,32.02.03,32.02.03.2007,SIRNARASA
32.02,32.02.03,32.02.03.2008,GANDASOLI
32.02,32.02.03,32.02.03.2009,CIRENDANG
32.02,32.02.19,32.02.19.2005,MEKAR JAYA
32.02,32.02.19,32.02.19.2004,TUGUBANDUNG
32.02,32.02.19,32.02.19.2001,KABANDUNGAN
32.02,32.02.19,32.02.19.2002,CIPEUTEUY
32.02,32.02.19,32.02.19.2003,CIHAMERANG
32.02,32.02.19,32.02.19.2006,CIANAGA
32.03,32.03.22,32.03.22.2010,SINARLAUT
32.03,32.03.22,32.03.22.2005,BOJONGKASO
32.03,32.03.22,32.03.22.2004,SUKAMANAH
32.03,32.03.22,32.03.22.2007,WANASARI
32.03,32.03.22,32.03.22.2016,KARANGSARI
32.03,32.03.22,32.03.22.2014,NEGLASARI
32.03,32.03.22,32.03.22.2017,MULYASARI
32.03,32.03.22,32.03.22.2006,BUNISARI
32.03,32.03.22,32.03.22.2019,MEKARSARI
32.03,32.03.22,32.03.22.2018,TANJUNG SARI
32.03,32.03.22,32.03.22.2022,WANGUNJAYA
32.03,32.03.30,32.03.30.2001,PUSAKASARI
32.03,32.03.30,32.03.30.2006,NAGASARI
32.03,32.03.30,32.03.30.2005,SUKAJAYA
32.03,32.03.30,32.03.30.2008,SUKAMULYA
32.03,32.03.30,32.03.30.2003,PURABAYA
32.03,32.03.30,32.03.30.2007,SUKASIRNA
32.03,32.03.30,32.03.30.2002,WALAHIR
32.03,32.03.30,32.03.30.2004,PUNCAKWANGI
32.03,32.03.30,32.03.30.2009,SIRNASARI
32.03,32.03.30,32.03.30.2010,KARYAMUKTI
32.03,32.03.30,32.03.30.2011,MANDALAWANGI
32.03,32.03.30,32.03.30.2012,SINDANGSARI
32.03,32.03.21,32.03.21.2009,HEGARSARI
32.03,32.03.21,32.03.21.2003,JATISARI
32.03,32.03.21,32.03.21.2006,KERTASARI
32.03,32.03.21,32.03.21.2008,TALAGASARI
32.03,32.03.21,32.03.21.2004,SIRNAGALIH
32.03,32.03.21,32.03.21.2001,SAGANTEN
32.03,32.03.21,32.03.21.2005,JAYAGIRI
32.03,32.03.21,32.03.21.2002,MUARACIKADU
32.03,32.03.21,32.03.21.2007,GIRIMUKTI
32.03,32.03.21,32.03.21.2010,MEKARLAKSANA
32.03,32.03.21,32.03.21.2011,KERTAMUKTI
32.03,32.03.23,32.03.23.2010,KARYABAKTI
32.03,32.03.23,32.03.23.2007,SUKAPURA
32.03,32.03.23,32.03.23.2003,CISALAK
32.03,32.03.23,32.03.23.2011,JAYAPURA
32.03,32.03.23,32.03.23.2006,KERTAJADI
32.03,32.03.23,32.03.23.2001,CIDAMAR
32.03,32.03.23,32.03.23.2009,KARANGWANGI
32.03,32.03.23,32.03.23.2004,CIMARAGANG
32.03,32.03.23,32.03.23.2008,GELARPAWITAN
32.03,32.03.23,32.03.23.2012,NEGLASARI
32.03,32.03.23,32.03.23.2002,CIBULUH
32.03,32.03.23,32.03.23.2013,PUNCAKBARU
32.03,32.03.23,32.03.23.2005,MEKARJAYA
32.03,32.03.23,32.03.23.2014,GELARWANGI
32.03,32.03.24,32.03.24.2005,CINERANG
32.03,32.03.24,32.03.24.2003,WANGUNJAYA
32.03,32.03.24,32.03.24.2004,MEKARSARI
32.03,32.03.24,32.03.24.2009,WANGUNSARI
32.03,32.03.24,32.03.24.2008,MALATI
32.03,32.03.24,32.03.24.2010,SUKAMULYA
32.03,32.03.24,32.03.24.2001,NARINGGUL
32.03,32.03.24,32.03.24.2006,WANASARI
32.03,32.03.24,32.03.24.2007,SUKABAKTI
32.03,32.03.24,32.03.24.2002,BALEGEDE
32.03,32.03.24,32.03.24.2011,MARGASARI
32.03,32.03.20,32.03.20.2004,PANYINDANGAN
32.03,32.03.20,32.03.20.2012,WARGALUYU
32.03,32.03.20,32.03.20.2010,HAMERANG
32.03,32.03.20,32.03.20.2001,PANANGGAPAN
32.03,32.03.20,32.03.20.2011,GIRIJAYA
32.03,32.03.20,32.03.20.2003,SUKAJADI
32.03,32.03.20,32.03.20.2009,SUKAMEKAR
32.03,32.03.20,32.03.20.2008,BATULAWANG
32.03,32.03.20,32.03.20.2002,CIKANGKARENG
32.03,32.03.20,32.03.20.2007,PAMOYANAN
32.03,32.03.20,32.03.20.2006,CIMASKARA
32.03,32.03.20,32.03.20.2005,PADASUKA
32.03,32.03.20,32.03.20.2013,MEKARMUKTI
32.03,32.03.20,32.03.20.2014,CIBURIAL
32.03,32.03.26,32.03.26.2004,PADALUYU
32.03,32.03.26,32.03.26.2008,SUKALUYU
32.03,32.03.26,32.03.26.2007,MEKARLAKSANA
32.03,32.03.26,32.03.26.2002,CIKADU
32.03,32.03.26,32.03.26.2001,KALAPANUNGGAL
32.03,32.03.26,32.03.26.2003,MEKARWANGI
32.03,32.03.26,32.03.26.2006,CISARANTEN
32.03,32.03.26,32.03.26.2005,SUKAMULYA
32.03,32.03.26,32.03.26.2009,MEKARJAYA
32.03,32.03.26,32.03.26.2010,SUKAMANAH
32.03,32.03.19,32.03.19.2005,KARANGTENGAH
32.03,32.03.19,32.03.19.2002,RAWAGEDE
32.03,32.03.19,32.03.19.2014,SUKAJAYA
32.03,32.03.19,32.03.19.2001,TANGGEUNG
32.03,32.03.19,32.03.19.2013,KERTAJAYA
32.03,32.03.19,32.03.19.2010,SIRNAJAYA
32.03,32.03.19,32.03.19.2009,PASIRJAMBU
32.03,32.03.19,32.03.19.2003,CILONGSONG
32.03,32.03.19,32.03.19.2004,MARGALUYU
32.03,32.03.19,32.03.19.2006,PAGERMANEUH
32.03,32.03.19,32.03.19.2007,BOJONGPETIR
32.03,32.03.19,32.03.19.2015,PADALUYU
32.03,32.03.32,32.03.32.2007,MEKARMULYA
32.03,32.03.32,32.03.32.2004,KUBANG
32.03,32.03.32,32.03.32.2008,GIRIJAYA
32.03,32.03.32,32.03.32.2005,GIRIMUKTI
32.03,32.03.32,32.03.32.2001,SIMPANG
32.03,32.03.32,32.03.32.2002,KALIBARU
32.03,32.03.32,32.03.32.2003,PUSAKAJAYA
32.03,32.03.32,32.03.32.2006,KARANGJAYA
32.03,32.03.32,32.03.32.2009,PADAMULYA
32.03,32.03.17,32.03.17.2006,PASIRDALEM
32.03,32.03.17,32.03.17.2020,SUKARAJA
32.03,32.03.17,32.03.17.2021,KADUPANDAK
32.03,32.03.17,32.03.17.2008,TALAGASARI
32.03,32.03.17,32.03.17.2016,NEGLASARI
32.03,32.03.17,32.03.17.2014,SUKAKERTA
32.03,32.03.17,32.03.17.2011,SUKARAHARJA
32.03,32.03.17,32.03.17.2009,BOJONGKASIH
32.03,32.03.17,32.03.17.2003,SUKASARI
32.03,32.03.17,32.03.17.2019,WARGASARI
32.03,32.03.17,32.03.17.2010,WARGAASIH
32.03,32.03.17,32.03.17.2017,SUKARESMI
32.03,32.03.17,32.03.17.2022,GANDASARI
32.03,32.03.17,32.03.17.2023,SINDANGSARI
32.03,32.03.29,32.03.29.2004,PADAASIH
32.03,32.03.29,32.03.29.2007,SUKALUYU
32.03,32.03.29,32.03.29.2009,SINARBAKTI
32.03,32.03.29,32.03.29.2003,BOJONGLARANG
32.03,32.03.29,32.03.29.2006,SUKAMAHI
32.03,32.03.29,32.03.29.2002,CIJATI
32.03,32.03.29,32.03.29.2005,CIBODAS
32.03,32.03.29,32.03.29.2008,CARINGIN
32.03,32.03.29,32.03.29.2001,PARAKANTUGU
32.03,32.03.29,32.03.29.2010,SUKAMAJU
32.03,32.03.16,32.03.16.2009,WARINGINSARI
32.03,32.03.16,32.03.16.2005,SUKAGALIH
32.03,32.03.16,32.03.16.2004,SIMPANG
32.03,32.03.16,32.03.16.2003,SINDANGHAYU
32.03,32.03.16,32.03.16.2002,SINDANGRESMI
32.03,32.03.16,32.03.16.2006,BUNGBANGSARI
32.03,32.03.16,32.03.16.2007,CISUJEN
32.03,32.03.16,32.03.16.2001,PASAWAHAN
32.03,32.03.16,32.03.16.2008,HEGARMANAH
32.03,32.03.14,32.03.14.2010,JAYAGIRI
32.03,32.03.14,32.03.14.2004,CIGUHA
32.03,32.03.14,32.03.14.2003,SUKAKARYA
32.03,32.03.14,32.03.14.2008,SUKARAME
32.03,32.03.14,32.03.14.2007,SUKALAKSANA
32.03,32.03.14,32.03.14.2001,SUKANAGARA
32.03,32.03.14,32.03.14.2006,GUNUNGSARI
32.03,32.03.14,32.03.14.2009,SINDANGSARI
32.03,32.03.14,32.03.14.2002,SUKAJEMBAR
32.03,32.03.14,32.03.14.2005,SUKAMEKAR
32.03,32.03.18,32.03.18.2012,KERTARAHARJA
32.03,32.03.18,32.03.18.2001,PAGELARAN
32.03,32.03.18,32.03.18.2014,PADAMAJU
32.03,32.03.18,32.03.18.2005,BUNIWANGI
32.03,32.03.18,32.03.18.2009,BUNIJAYA
32.03,32.03.18,32.03.18.2002,PANGADEGAN
32.03,32.03.18,32.03.18.2010,SITUHIANG
32.03,32.03.18,32.03.18.2008,PASIRBARU
32.03,32.03.18,32.03.18.2007,SINDANGKERTA
32.03,32.03.18,32.03.18.2015,KARANGHARJA
32.03,32.03.18,32.03.18.2013,SELAGEDANG
32.03,32.03.18,32.03.18.2004,GELARANYAR
32.03,32.03.18,32.03.18.2011,MEKARSARI
32.03,32.03.18,32.03.18.2018,SUKAMAJU
32.03,32.03.15,32.03.15.2009,WANGUNJAYA
32.03,32.03.15,32.03.15.2005,SUKADANA
32.03,32.03.15,32.03.15.2007,KARYAMUKTI
32.03,32.03.15,32.03.15.2002,CIMENTENG
32.03,32.03.15,32.03.15.2010,GIRIMUKTI
32.03,32.03.15,32.03.15.2003,SUSUKAN
32.03,32.03.15,32.03.15.2004,SUKAJADI
32.03,32.03.15,32.03.15.2006,MARGALUYU
32.03,32.03.15,32.03.15.2011,MEKARJAYA
32.03,32.03.15,32.03.15.2001,CIDADAP
32.03,32.03.15,32.03.15.2008,CAMPAKA
32.03,32.03.25,32.03.25.2002,CAMPAKAWARNA
32.03,32.03.25,32.03.25.2004,CAMPAKAMULYA
32.03,32.03.25,32.03.25.2005,SUKABUNGAH
32.03,32.03.25,32.03.25.2001,CIBANGGALA
32.03,32.03.25,32.03.25.2003,SUKASIRNA
32.03,32.03.03,32.03.03.2009,CIBOKOR
32.03,32.03.03,32.03.03.2012,KANOMAN
32.03,32.03.03,32.03.03.2001,CIPETIR
32.03,32.03.03,32.03.03.2008,CIKONDANG
32.03,32.03.03,32.03.03.2002,CIHAUR
32.03,32.03.03,32.03.03.2017,SUKAMANAH
32.03,32.03.03,32.03.03.2010,SELAGEDANG
32.03,32.03.03,32.03.03.2016,CIBADAK
32.03,32.03.03,32.03.03.2014,GIRIMULYA
32.03,32.03.03,32.03.03.2003,CIMANGGU
